"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"22.07.2019 23:30 - 23.07.2019 00:00","22136","25641"
"23.07.2019 00:00 - 23.07.2019 00:30","21864","24825"
"23.07.2019 00:30 - 23.07.2019 01:00","21630","24557"
"23.07.2019 01:00 - 23.07.2019 01:30","21241","24154"
"23.07.2019 01:30 - 23.07.2019 02:00","20953","23729"
"23.07.2019 02:00 - 23.07.2019 02:30","20872","23728"
"23.07.2019 02:30 - 23.07.2019 03:00","20911","23517"
"23.07.2019 03:00 - 23.07.2019 03:30","20886","24033"
"23.07.2019 03:30 - 23.07.2019 04:00","20908","23985"
"23.07.2019 04:00 - 23.07.2019 04:30","21278","23535"
"23.07.2019 04:30 - 23.07.2019 05:00","22670","24479"
"23.07.2019 05:00 - 23.07.2019 05:30","24829","26633"
"23.07.2019 05:30 - 23.07.2019 06:00","27047","28842"
"23.07.2019 06:00 - 23.07.2019 06:30","29167","30680"
"23.07.2019 06:30 - 23.07.2019 07:00","30913","32320"
"23.07.2019 07:00 - 23.07.2019 07:30","32340","35454"
"23.07.2019 07:30 - 23.07.2019 08:00","33287","36732"
"23.07.2019 08:00 - 23.07.2019 08:30","33865","37495"
"23.07.2019 08:30 - 23.07.2019 09:00","34311","37956"
"23.07.2019 09:00 - 23.07.2019 09:30","34866","37239"
"23.07.2019 09:30 - 23.07.2019 10:00","35450","37437"
"23.07.2019 10:00 - 23.07.2019 10:30","35902","38034"
"23.07.2019 10:30 - 23.07.2019 11:00","36330","38272"
"23.07.2019 11:00 - 23.07.2019 11:30","36630","38672"
"23.07.2019 11:30 - 23.07.2019 12:00","36644","38840"
"23.07.2019 12:00 - 23.07.2019 12:30","36486","37459"
"23.07.2019 12:30 - 23.07.2019 13:00","36158","37245"
"23.07.2019 13:00 - 23.07.2019 13:30","35984","36827"
"23.07.2019 13:30 - 23.07.2019 14:00","36024","36380"
"23.07.2019 14:00 - 23.07.2019 14:30","35779","34974"
"23.07.2019 14:30 - 23.07.2019 15:00","35758","35048"
"23.07.2019 15:00 - 23.07.2019 15:30","36022","35502"
"23.07.2019 15:30 - 23.07.2019 16:00","36035","35359"
"23.07.2019 16:00 - 23.07.2019 16:30","35718","34759"
"23.07.2019 16:30 - 23.07.2019 17:00","35268","34465"
"23.07.2019 17:00 - 23.07.2019 17:30","34918","34317"
"23.07.2019 17:30 - 23.07.2019 18:00","34216","34084"
"23.07.2019 18:00 - 23.07.2019 18:30","33257","33971"
"23.07.2019 18:30 - 23.07.2019 19:00","32317","33506"
"23.07.2019 19:00 - 23.07.2019 19:30","31625","31928"
"23.07.2019 19:30 - 23.07.2019 20:00","31151","31351"
"23.07.2019 20:00 - 23.07.2019 20:30","30769","30598"
"23.07.2019 20:30 - 23.07.2019 21:00","30201","30330"
"23.07.2019 21:00 - 23.07.2019 21:30","28827","30274"
"23.07.2019 21:30 - 23.07.2019 22:00","26951","28823"
"23.07.2019 22:00 - 23.07.2019 22:30","25183","27243"
"23.07.2019 22:30 - 23.07.2019 23:00","24199","25891"
"23.07.2019 23:00 - 23.07.2019 23:30","23625","24093"
"23.07.2019 23:30 - 24.07.2019 00:00","22927","23236"
"24.07.2019 00:00 - 24.07.2019 00:30","22859","22370"
"24.07.2019 00:30 - 24.07.2019 01:00","22524","22005"
"24.07.2019 01:00 - 24.07.2019 01:30","22100","22054"
"24.07.2019 01:30 - 24.07.2019 02:00","21809","21654"
"24.07.2019 02:00 - 24.07.2019 02:30","21677","21630"
"24.07.2019 02:30 - 24.07.2019 03:00","21656","21751"
"24.07.2019 03:00 - 24.07.2019 03:30","21499","21407"
"24.07.2019 03:30 - 24.07.2019 04:00","21448","21069"
"24.07.2019 04:00 - 24.07.2019 04:30","21768","21416"
"24.07.2019 04:30 - 24.07.2019 05:00","23097","22402"
"24.07.2019 05:00 - 24.07.2019 05:30","25205","23584"
"24.07.2019 05:30 - 24.07.2019 06:00","27576","25703"
"24.07.2019 06:00 - 24.07.2019 06:30","29691","27355"
"24.07.2019 06:30 - 24.07.2019 07:00","31219","29046"
"24.07.2019 07:00 - 24.07.2019 07:30","32460","31209"
"24.07.2019 07:30 - 24.07.2019 08:00","33494","31744"
"24.07.2019 08:00 - 24.07.2019 08:30","34277","33496"
"24.07.2019 08:30 - 24.07.2019 09:00","34624","34149"
"24.07.2019 09:00 - 24.07.2019 09:30","35066","34600"
"24.07.2019 09:30 - 24.07.2019 10:00","35574","35190"
"24.07.2019 10:00 - 24.07.2019 10:30","35858","36758"
"24.07.2019 10:30 - 24.07.2019 11:00","36143","37232"
"24.07.2019 11:00 - 24.07.2019 11:30","36348","37367"
"24.07.2019 11:30 - 24.07.2019 12:00","36263","37148"
"24.07.2019 12:00 - 24.07.2019 12:30","36189","37039"
"24.07.2019 12:30 - 24.07.2019 13:00","36037","36756"
"24.07.2019 13:00 - 24.07.2019 13:30","35880","35908"
"24.07.2019 13:30 - 24.07.2019 14:00","35758","35535"
"24.07.2019 14:00 - 24.07.2019 14:30","35643","35117"
"24.07.2019 14:30 - 24.07.2019 15:00","35652","34796"
"24.07.2019 15:00 - 24.07.2019 15:30","35866","36215"
"24.07.2019 15:30 - 24.07.2019 16:00","36213","36333"
"24.07.2019 16:00 - 24.07.2019 16:30","36242","37522"
"24.07.2019 16:30 - 24.07.2019 17:00","35870","37290"
"24.07.2019 17:00 - 24.07.2019 17:30","35596","36614"
"24.07.2019 17:30 - 24.07.2019 18:00","35078","36242"
"24.07.2019 18:00 - 24.07.2019 18:30","34129","2033"
"24.07.2019 18:30 - 24.07.2019 19:00","33333","1479"
"24.07.2019 19:00 - 24.07.2019 19:30","32616","1066"
"24.07.2019 19:30 - 24.07.2019 20:00","32083","785"
"24.07.2019 20:00 - 24.07.2019 20:30","31926","709"
"24.07.2019 20:30 - 24.07.2019 21:00","31438","805"
"24.07.2019 21:00 - 24.07.2019 21:30","30205","883"
"24.07.2019 21:30 - 24.07.2019 22:00","28286","822"
"24.07.2019 22:00 - 24.07.2019 22:30","26439","764"
"24.07.2019 22:30 - 24.07.2019 23:00","25054","28101"
"24.07.2019 23:00 - 24.07.2019 23:30","23997","25304"
"24.07.2019 23:30 - 25.07.2019 00:00","23274","24371"
"25.07.2019 00:00 - 25.07.2019 00:30","23404","22841"
"25.07.2019 00:30 - 25.07.2019 01:00","23097","22296"
"25.07.2019 01:00 - 25.07.2019 01:30","22579","21839"
"25.07.2019 01:30 - 25.07.2019 02:00","22187","21542"
"25.07.2019 02:00 - 25.07.2019 02:30","21970","20303"
"25.07.2019 02:30 - 25.07.2019 03:00","21927","20218"
"25.07.2019 03:00 - 25.07.2019 03:30","21866","18912"
"25.07.2019 03:30 - 25.07.2019 04:00","21893","19100"
"25.07.2019 04:00 - 25.07.2019 04:30","22172","19089"
"25.07.2019 04:30 - 25.07.2019 05:00","23383","20195"
"25.07.2019 05:00 - 25.07.2019 05:30","25506","23425"
"25.07.2019 05:30 - 25.07.2019 06:00","27912","26097"
"25.07.2019 06:00 - 25.07.2019 06:30","30103","28926"
"25.07.2019 06:30 - 25.07.2019 07:00","31739","30913"
"25.07.2019 07:00 - 25.07.2019 07:30","33018","33410"
"25.07.2019 07:30 - 25.07.2019 08:00","34353","34497"
"25.07.2019 08:00 - 25.07.2019 08:30","35536","33880"
"25.07.2019 08:30 - 25.07.2019 09:00","36090","35960"
"25.07.2019 09:00 - 25.07.2019 09:30","36730","35583"
"25.07.2019 09:30 - 25.07.2019 10:00","37479","36262"
"25.07.2019 10:00 - 25.07.2019 10:30","38234","37677"
"25.07.2019 10:30 - 25.07.2019 11:00","38546","38095"
"25.07.2019 11:00 - 25.07.2019 11:30","38235","38042"
"25.07.2019 11:30 - 25.07.2019 12:00","37803","38018"
"25.07.2019 12:00 - 25.07.2019 12:30","37297","38098"
"25.07.2019 12:30 - 25.07.2019 13:00","37028","37786"
"25.07.2019 13:00 - 25.07.2019 13:30","36913","37520"
"25.07.2019 13:30 - 25.07.2019 14:00","36688","37185"
"25.07.2019 14:00 - 25.07.2019 14:30","36616","36637"
"25.07.2019 14:30 - 25.07.2019 15:00","36631","36399"
"25.07.2019 15:00 - 25.07.2019 15:30","36605","36477"
"25.07.2019 15:30 - 25.07.2019 16:00","36681","36491"
"25.07.2019 16:00 - 25.07.2019 16:30","36500","35835"
"25.07.2019 16:30 - 25.07.2019 17:00","36105","35435"
"25.07.2019 17:00 - 25.07.2019 17:30","35832","35117"
"25.07.2019 17:30 - 25.07.2019 18:00","35331","34749"
"25.07.2019 18:00 - 25.07.2019 18:30","34506","34395"
"25.07.2019 18:30 - 25.07.2019 19:00","33474","2164"
"25.07.2019 19:00 - 25.07.2019 19:30","32613","1592"
"25.07.2019 19:30 - 25.07.2019 20:00","32172","1361"
"25.07.2019 20:00 - 25.07.2019 20:30","32011","1285"
"25.07.2019 20:30 - 25.07.2019 21:00","31413","1278"
"25.07.2019 21:00 - 25.07.2019 21:30","30155","31118"
"25.07.2019 21:30 - 25.07.2019 22:00","28397","1239"
"25.07.2019 22:00 - 25.07.2019 22:30","26483","1202"
"25.07.2019 22:30 - 25.07.2019 23:00","25400","27852"
"25.07.2019 23:00 - 25.07.2019 23:30","24755","25891"
"25.07.2019 23:30 - 26.07.2019 00:00","23933","24388"
"26.07.2019 00:00 - 26.07.2019 00:30","23656","23606"
"26.07.2019 00:30 - 26.07.2019 01:00","23167","22877"
"26.07.2019 01:00 - 26.07.2019 01:30","22599","22609"
"26.07.2019 01:30 - 26.07.2019 02:00","22248","22237"
"26.07.2019 02:00 - 26.07.2019 02:30","22147","22274"
"26.07.2019 02:30 - 26.07.2019 03:00","22001","22257"
"26.07.2019 03:00 - 26.07.2019 03:30","21970","21881"
"26.07.2019 03:30 - 26.07.2019 04:00","22133","22214"
"26.07.2019 04:00 - 26.07.2019 04:30","22557","22350"
"26.07.2019 04:30 - 26.07.2019 05:00","24001","23151"
"26.07.2019 05:00 - 26.07.2019 05:30","26147","25264"
"26.07.2019 05:30 - 26.07.2019 06:00","28544","27082"
"26.07.2019 06:00 - 26.07.2019 06:30","30916","30254"
"26.07.2019 06:30 - 26.07.2019 07:00","32672","31957"
"26.07.2019 07:00 - 26.07.2019 07:30","33938","33827"
"26.07.2019 07:30 - 26.07.2019 08:00","35146","34910"
"26.07.2019 08:00 - 26.07.2019 08:30","35977","36071"
"26.07.2019 08:30 - 26.07.2019 09:00","36192","36329"
"26.07.2019 09:00 - 26.07.2019 09:30","36608","35386"
"26.07.2019 09:30 - 26.07.2019 10:00","36857","35397"
"26.07.2019 10:00 - 26.07.2019 10:30","36684","35197"
"26.07.2019 10:30 - 26.07.2019 11:00","36724","35235"
"26.07.2019 11:00 - 26.07.2019 11:30","36785","36992"
"26.07.2019 11:30 - 26.07.2019 12:00","36532","36757"
"26.07.2019 12:00 - 26.07.2019 12:30","36217","38101"
"26.07.2019 12:30 - 26.07.2019 13:00","35980","37848"
"26.07.2019 13:00 - 26.07.2019 13:30","35706","37557"
"26.07.2019 13:30 - 26.07.2019 14:00","35428","37463"
"26.07.2019 14:00 - 26.07.2019 14:30","35351","37133"
"26.07.2019 14:30 - 26.07.2019 15:00","35371","36996"
"26.07.2019 15:00 - 26.07.2019 15:30","35366","36770"
"26.07.2019 15:30 - 26.07.2019 16:00","35310","36641"
"26.07.2019 16:00 - 26.07.2019 16:30","35081","36183"
"26.07.2019 16:30 - 26.07.2019 17:00","34626","35832"
"26.07.2019 17:00 - 26.07.2019 17:30","34104","35805"
"26.07.2019 17:30 - 26.07.2019 18:00","33395","35668"
"26.07.2019 18:00 - 26.07.2019 18:30","32419","34441"
"26.07.2019 18:30 - 26.07.2019 19:00","31582","33820"
"26.07.2019 19:00 - 26.07.2019 19:30","30695","33727"
"26.07.2019 19:30 - 26.07.2019 20:00","30288","33157"
"26.07.2019 20:00 - 26.07.2019 20:30","30325","32669"
"26.07.2019 20:30 - 26.07.2019 21:00","29967","32078"
"26.07.2019 21:00 - 26.07.2019 21:30","28992","30909"
"26.07.2019 21:30 - 26.07.2019 22:00","27422","29513"
"26.07.2019 22:00 - 26.07.2019 22:30","26187","29305"
"26.07.2019 22:30 - 26.07.2019 23:00","24800","28428"
"26.07.2019 23:00 - 26.07.2019 23:30","23481","26827"
"26.07.2019 23:30 - 27.07.2019 00:00","22734","25876"
"27.07.2019 00:00 - 27.07.2019 00:30","22204","24327"
"27.07.2019 00:30 - 27.07.2019 01:00","21819","23787"
"27.07.2019 01:00 - 27.07.2019 01:30","21489","23093"
"27.07.2019 01:30 - 27.07.2019 02:00","21134","22553"
"27.07.2019 02:00 - 27.07.2019 02:30","20897","22176"
"27.07.2019 02:30 - 27.07.2019 03:00","20852","22002"
"27.07.2019 03:00 - 27.07.2019 03:30","20591","21818"
"27.07.2019 03:30 - 27.07.2019 04:00","20400","21790"
"27.07.2019 04:00 - 27.07.2019 04:30","20457","22035"
"27.07.2019 04:30 - 27.07.2019 05:00","21063","22156"
"27.07.2019 05:00 - 27.07.2019 05:30","22107","24015"
"27.07.2019 05:30 - 27.07.2019 06:00","23403","25087"
"27.07.2019 06:00 - 27.07.2019 06:30","24821","25366"
"27.07.2019 06:30 - 27.07.2019 07:00","26194","26599"
"27.07.2019 07:00 - 27.07.2019 07:30","27264","29685"
"27.07.2019 07:30 - 27.07.2019 08:00","28056","30961"
"27.07.2019 08:00 - 27.07.2019 08:30","28976","32045"
"27.07.2019 08:30 - 27.07.2019 09:00","29656","32782"
"27.07.2019 09:00 - 27.07.2019 09:30","30034","33531"
"27.07.2019 09:30 - 27.07.2019 10:00","30090","33841"
"27.07.2019 10:00 - 27.07.2019 10:30","30096","33802"
"27.07.2019 10:30 - 27.07.2019 11:00","30120","33812"
"27.07.2019 11:00 - 27.07.2019 11:30","30160","33523"
"27.07.2019 11:30 - 27.07.2019 12:00","30215","33460"
"27.07.2019 12:00 - 27.07.2019 12:30","30098","32947"
"27.07.2019 12:30 - 27.07.2019 13:00","29808","32232"
"27.07.2019 13:00 - 27.07.2019 13:30","29347","31876"
"27.07.2019 13:30 - 27.07.2019 14:00","28926","31762"
"27.07.2019 14:00 - 27.07.2019 14:30","28731","31599"
"27.07.2019 14:30 - 27.07.2019 15:00","28754","31513"
"27.07.2019 15:00 - 27.07.2019 15:30","29124","32044"
"27.07.2019 15:30 - 27.07.2019 16:00","29822","32602"
"27.07.2019 16:00 - 27.07.2019 16:30","30104","32710"
"27.07.2019 16:30 - 27.07.2019 17:00","29942","32703"
"27.07.2019 17:00 - 27.07.2019 17:30","29769","32840"
"27.07.2019 17:30 - 27.07.2019 18:00","29527","32692"
"27.07.2019 18:00 - 27.07.2019 18:30","29037","32367"
"27.07.2019 18:30 - 27.07.2019 19:00","28196","31965"
"27.07.2019 19:00 - 27.07.2019 19:30","27538","31328"
"27.07.2019 19:30 - 27.07.2019 20:00","27256","30737"
"27.07.2019 20:00 - 27.07.2019 20:30","27140","30522"
"27.07.2019 20:30 - 27.07.2019 21:00","27008","30080"
"27.07.2019 21:00 - 27.07.2019 21:30","26427","29208"
"27.07.2019 21:30 - 27.07.2019 22:00","25273","28226"
"27.07.2019 22:00 - 27.07.2019 22:30","24154","26611"
"27.07.2019 22:30 - 27.07.2019 23:00","22936","26017"
"27.07.2019 23:00 - 27.07.2019 23:30","21838","25069"
"27.07.2019 23:30 - 28.07.2019 00:00","21183","23911"
"28.07.2019 00:00 - 28.07.2019 00:30","20411","22673"
"28.07.2019 00:30 - 28.07.2019 01:00","20023","22285"
"28.07.2019 01:00 - 28.07.2019 01:30","19604","21815"
"28.07.2019 01:30 - 28.07.2019 02:00","19355","21399"
"28.07.2019 02:00 - 28.07.2019 02:30","19304","20884"
"28.07.2019 02:30 - 28.07.2019 03:00","19347","20648"
"28.07.2019 03:00 - 28.07.2019 03:30","19196","20353"
"28.07.2019 03:30 - 28.07.2019 04:00","18871","19999"
"28.07.2019 04:00 - 28.07.2019 04:30","18723","19583"
"28.07.2019 04:30 - 28.07.2019 05:00","19063","19416"
"28.07.2019 05:00 - 28.07.2019 05:30","19670","21176"
"28.07.2019 05:30 - 28.07.2019 06:00","20466","21737"
"28.07.2019 06:00 - 28.07.2019 06:30","21522","23015"
"28.07.2019 06:30 - 28.07.2019 07:00","22797","24176"
"28.07.2019 07:00 - 28.07.2019 07:30","24315","25758"
"28.07.2019 07:30 - 28.07.2019 08:00","25652","26706"
"28.07.2019 08:00 - 28.07.2019 08:30","26757","28572"
"28.07.2019 08:30 - 28.07.2019 09:00","27786","29671"
"28.07.2019 09:00 - 28.07.2019 09:30","28500","30969"
"28.07.2019 09:30 - 28.07.2019 10:00","28967","31769"
"28.07.2019 10:00 - 28.07.2019 10:30","29429","32212"
"28.07.2019 10:30 - 28.07.2019 11:00","29762","32403"
"28.07.2019 11:00 - 28.07.2019 11:30","29961","32887"
"28.07.2019 11:30 - 28.07.2019 12:00","29837","32801"
"28.07.2019 12:00 - 28.07.2019 12:30","29449","32766"
"28.07.2019 12:30 - 28.07.2019 13:00","29088","32448"
"28.07.2019 13:00 - 28.07.2019 13:30","28731","32337"
"28.07.2019 13:30 - 28.07.2019 14:00","28418","32145"
"28.07.2019 14:00 - 28.07.2019 14:30","28257","32016"
"28.07.2019 14:30 - 28.07.2019 15:00","28371","32052"
"28.07.2019 15:00 - 28.07.2019 15:30","28868","32069"
"28.07.2019 15:30 - 28.07.2019 16:00","29305","32649"
"28.07.2019 16:00 - 28.07.2019 16:30","29478","32966"
"28.07.2019 16:30 - 28.07.2019 17:00","29454","32925"
"28.07.2019 17:00 - 28.07.2019 17:30","29229","32510"
"28.07.2019 17:30 - 28.07.2019 18:00","29129","32313"
"28.07.2019 18:00 - 28.07.2019 18:30","28844","32116"
"28.07.2019 18:30 - 28.07.2019 19:00","28277","31574"
"28.07.2019 19:00 - 28.07.2019 19:30","27872","31508"
"28.07.2019 19:30 - 28.07.2019 20:00","27670","31246"
"28.07.2019 20:00 - 28.07.2019 20:30","27584","31235"
"28.07.2019 20:30 - 28.07.2019 21:00","27514","30529"
"28.07.2019 21:00 - 28.07.2019 21:30","26747","29668"
"28.07.2019 21:30 - 28.07.2019 22:00","25111","28278"
"28.07.2019 22:00 - 28.07.2019 22:30","23430","26848"
"28.07.2019 22:30 - 28.07.2019 23:00","22147","25652"
"28.07.2019 23:00 - 28.07.2019 23:30","21332","24310"
"28.07.2019 23:30 - 29.07.2019 00:00","20827","23372"
"29.07.2019 00:00 - 29.07.2019 00:30","19998","22137"
"29.07.2019 00:30 - 29.07.2019 01:00","19766","21811"
"29.07.2019 01:00 - 29.07.2019 01:30","19517","21470"
"29.07.2019 01:30 - 29.07.2019 02:00","19356","20927"
"29.07.2019 02:00 - 29.07.2019 02:30","19280","20652"
"29.07.2019 02:30 - 29.07.2019 03:00","19251","20431"
"29.07.2019 03:00 - 29.07.2019 03:30","19196","20658"
"29.07.2019 03:30 - 29.07.2019 04:00","19465","20634"
"29.07.2019 04:00 - 29.07.2019 04:30","19940","21756"
"29.07.2019 04:30 - 29.07.2019 05:00","21286","22458"
"29.07.2019 05:00 - 29.07.2019 05:30","23521","25281"
"29.07.2019 05:30 - 29.07.2019 06:00","25870","27169"
"29.07.2019 06:00 - 29.07.2019 06:30","28296","28560"
"29.07.2019 06:30 - 29.07.2019 07:00","30458","30475"
"29.07.2019 07:00 - 29.07.2019 07:30","32310","32728"
"29.07.2019 07:30 - 29.07.2019 08:00","33062","33697"
"29.07.2019 08:00 - 29.07.2019 08:30","33232","34179"
"29.07.2019 08:30 - 29.07.2019 09:00","33601","34548"
"29.07.2019 09:00 - 29.07.2019 09:30","34092","34710"
"29.07.2019 09:30 - 29.07.2019 10:00","34652","36181"
"29.07.2019 10:00 - 29.07.2019 10:30","35045","35636"
"29.07.2019 10:30 - 29.07.2019 11:00","35430","35938"
"29.07.2019 11:00 - 29.07.2019 11:30","35597","36177"
"29.07.2019 11:30 - 29.07.2019 12:00","35322","36210"
"29.07.2019 12:00 - 29.07.2019 12:30","35027","35985"
"29.07.2019 12:30 - 29.07.2019 13:00","34866","35629"
"29.07.2019 13:00 - 29.07.2019 13:30","34397","35588"
"29.07.2019 13:30 - 29.07.2019 14:00","34060","35354"
"29.07.2019 14:00 - 29.07.2019 14:30","34102","35388"
"29.07.2019 14:30 - 29.07.2019 15:00","34053","35463"
"29.07.2019 15:00 - 29.07.2019 15:30","34065","35329"
"29.07.2019 15:30 - 29.07.2019 16:00","34296","35575"
"29.07.2019 16:00 - 29.07.2019 16:30","34282","35765"
"29.07.2019 16:30 - 29.07.2019 17:00","33963","35685"
"29.07.2019 17:00 - 29.07.2019 17:30","33741","35178"
"29.07.2019 17:30 - 29.07.2019 18:00","33301","35018"
"29.07.2019 18:00 - 29.07.2019 18:30","32617","34463"
"29.07.2019 18:30 - 29.07.2019 19:00","31995","34042"
"29.07.2019 19:00 - 29.07.2019 19:30","31528","33535"
"29.07.2019 19:30 - 29.07.2019 20:00","31311","32839"
"29.07.2019 20:00 - 29.07.2019 20:30","30938","32772"
"29.07.2019 20:30 - 29.07.2019 21:00","29876","32095"
"29.07.2019 21:00 - 29.07.2019 21:30","28453","30897"
"29.07.2019 21:30 - 29.07.2019 22:00","26752","28909"
"29.07.2019 22:00 - 29.07.2019 22:30","25075","27983"
"29.07.2019 22:30 - 29.07.2019 23:00","23627","26633"
"29.07.2019 23:00 - 29.07.2019 23:30","22538","25056"
"29.07.2019 23:30 - 30.07.2019 00:00","21952","24382"
"30.07.2019 00:00 - 30.07.2019 00:30","21472","23746"
"30.07.2019 00:30 - 30.07.2019 01:00","21171","23160"
"30.07.2019 01:00 - 30.07.2019 01:30","20858","22789"
"30.07.2019 01:30 - 30.07.2019 02:00","20591","22376"
"30.07.2019 02:00 - 30.07.2019 02:30","20461","21822"
"30.07.2019 02:30 - 30.07.2019 03:00","20501","22033"
"30.07.2019 03:00 - 30.07.2019 03:30","20629","21993"
"30.07.2019 03:30 - 30.07.2019 04:00","20925","22105"
"30.07.2019 04:00 - 30.07.2019 04:30","21484","21882"
"30.07.2019 04:30 - 30.07.2019 05:00","22876","22778"
"30.07.2019 05:00 - 30.07.2019 05:30","25107","25082"
"30.07.2019 05:30 - 30.07.2019 06:00","27551","27070"
"30.07.2019 06:00 - 30.07.2019 06:30","29873","29723"
"30.07.2019 06:30 - 30.07.2019 07:00","31609","31360"
"30.07.2019 07:00 - 30.07.2019 07:30","32614","33277"
"30.07.2019 07:30 - 30.07.2019 08:00","33148","34159"
"30.07.2019 08:00 - 30.07.2019 08:30","33625","34822"
"30.07.2019 08:30 - 30.07.2019 09:00","33677","35591"
"30.07.2019 09:00 - 30.07.2019 09:30","33966","35761"
"30.07.2019 09:30 - 30.07.2019 10:00","34238","35650"
"30.07.2019 10:00 - 30.07.2019 10:30","34129","35939"
"30.07.2019 10:30 - 30.07.2019 11:00","34440","36233"
"30.07.2019 11:00 - 30.07.2019 11:30","34714","36871"
"30.07.2019 11:30 - 30.07.2019 12:00","34657","36776"
"30.07.2019 12:00 - 30.07.2019 12:30","34511","36622"
"30.07.2019 12:30 - 30.07.2019 13:00","34243","36312"
"30.07.2019 13:00 - 30.07.2019 13:30","34011","35659"
"30.07.2019 13:30 - 30.07.2019 14:00","33805","35097"
"30.07.2019 14:00 - 30.07.2019 14:30","33663","35122"
"30.07.2019 14:30 - 30.07.2019 15:00","33730","35204"
"30.07.2019 15:00 - 30.07.2019 15:30","33986","35287"
"30.07.2019 15:30 - 30.07.2019 16:00","34280","35783"
"30.07.2019 16:00 - 30.07.2019 16:30","34392","35652"
"30.07.2019 16:30 - 30.07.2019 17:00","34157","35767"
"30.07.2019 17:00 - 30.07.2019 17:30","33849","35424"
"30.07.2019 17:30 - 30.07.2019 18:00","33505","34705"
"30.07.2019 18:00 - 30.07.2019 18:30","32921","33737"
"30.07.2019 18:30 - 30.07.2019 19:00","32296","33143"
"30.07.2019 19:00 - 30.07.2019 19:30","31578","32185"
"30.07.2019 19:30 - 30.07.2019 20:00","31264","31799"
"30.07.2019 20:00 - 30.07.2019 20:30","30887","31012"
"30.07.2019 20:30 - 30.07.2019 21:00","29700","29983"
"30.07.2019 21:00 - 30.07.2019 21:30","28079","28871"
"30.07.2019 21:30 - 30.07.2019 22:00","26280","27411"
"30.07.2019 22:00 - 30.07.2019 22:30","24782","26610"
"30.07.2019 22:30 - 30.07.2019 23:00","23355","25493"
"30.07.2019 23:00 - 30.07.2019 23:30","22269","24567"
"30.07.2019 23:30 - 31.07.2019 00:00","21868","23864"
"31.07.2019 00:00 - 31.07.2019 00:30","21437","22792"
"31.07.2019 00:30 - 31.07.2019 01:00","21130","22344"
"31.07.2019 01:00 - 31.07.2019 01:30","20739","21705"
"31.07.2019 01:30 - 31.07.2019 02:00","20549","21179"
"31.07.2019 02:00 - 31.07.2019 02:30","20500","20491"
"31.07.2019 02:30 - 31.07.2019 03:00","20378","20580"
"31.07.2019 03:00 - 31.07.2019 03:30","20319","20483"
"31.07.2019 03:30 - 31.07.2019 04:00","20685","20828"
"31.07.2019 04:00 - 31.07.2019 04:30","21182","21501"
"31.07.2019 04:30 - 31.07.2019 05:00","22467","22107"
"31.07.2019 05:00 - 31.07.2019 05:30","24509","24644"
"31.07.2019 05:30 - 31.07.2019 06:00","26683","26500"
"31.07.2019 06:00 - 31.07.2019 06:30","28800","28698"
"31.07.2019 06:30 - 31.07.2019 07:00","30523","30486"
