"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"03.04.2017 12:30 - 03.04.2017 13:00","38130","40332"
"03.04.2017 13:00 - 03.04.2017 13:30","37566","40013"
"03.04.2017 13:30 - 03.04.2017 14:00","37330","39605"
"03.04.2017 14:00 - 03.04.2017 14:30","37397","39219"
"03.04.2017 14:30 - 03.04.2017 15:00","37624","39331"
"03.04.2017 15:00 - 03.04.2017 15:30","37880","40690"
"03.04.2017 15:30 - 03.04.2017 16:00","38269","41331"
"03.04.2017 16:00 - 03.04.2017 16:30","38257","41882"
"03.04.2017 16:30 - 03.04.2017 17:00","38362","41600"
"03.04.2017 17:00 - 03.04.2017 17:30","38530","41126"
"03.04.2017 17:30 - 03.04.2017 18:00","38105","40680"
"03.04.2017 18:00 - 03.04.2017 18:30","38220","40643"
"03.04.2017 18:30 - 03.04.2017 19:00","38920","40963"
"03.04.2017 19:00 - 03.04.2017 19:30","38871","41463"
"03.04.2017 19:30 - 03.04.2017 20:00","37484","40219"
"03.04.2017 20:00 - 03.04.2017 20:30","35799","38532"
"03.04.2017 20:30 - 03.04.2017 21:00","33808","36503"
"03.04.2017 21:00 - 03.04.2017 21:30","31742","34733"
"03.04.2017 21:30 - 03.04.2017 22:00","29589","32922"
"03.04.2017 22:00 - 03.04.2017 22:30","27564","30482"
"03.04.2017 22:30 - 03.04.2017 23:00","26129","28938"
"03.04.2017 23:00 - 03.04.2017 23:30","25531","27042"
"03.04.2017 23:30 - 04.04.2017 00:00","25404","26122"
"04.04.2017 00:00 - 04.04.2017 00:30","24989","26076"
"04.04.2017 00:30 - 04.04.2017 01:00","25587","26727"
"04.04.2017 01:00 - 04.04.2017 01:30","25272","26652"
"04.04.2017 01:30 - 04.04.2017 02:00","24950","26335"
"04.04.2017 02:00 - 04.04.2017 02:30","24663","26002"
"04.04.2017 02:30 - 04.04.2017 03:00","24398","25641"
"04.04.2017 03:00 - 04.04.2017 03:30","24092","25490"
"04.04.2017 03:30 - 04.04.2017 04:00","24309","25595"
"04.04.2017 04:00 - 04.04.2017 04:30","25132","26344"
"04.04.2017 04:30 - 04.04.2017 05:00","26956","27594"
"04.04.2017 05:00 - 04.04.2017 05:30","29377","30139"
"04.04.2017 05:30 - 04.04.2017 06:00","32029","32893"
"04.04.2017 06:00 - 04.04.2017 06:30","34639","36311"
"04.04.2017 06:30 - 04.04.2017 07:00","36229","38122"
"04.04.2017 07:00 - 04.04.2017 07:30","37233","40488"
"04.04.2017 07:30 - 04.04.2017 08:00","37734","40887"
"04.04.2017 08:00 - 04.04.2017 08:30","38002","41288"
"04.04.2017 08:30 - 04.04.2017 09:00","37950","41170"
"04.04.2017 09:00 - 04.04.2017 09:30","37925","40857"
"04.04.2017 09:30 - 04.04.2017 10:00","38204","41558"
"04.04.2017 10:00 - 04.04.2017 10:30","38361","41942"
"04.04.2017 10:30 - 04.04.2017 11:00","38290","42369"
"04.04.2017 11:00 - 04.04.2017 11:30","38106","42673"
"04.04.2017 11:30 - 04.04.2017 12:00","37847","42497"
"04.04.2017 12:00 - 04.04.2017 12:30","37514","41956"
"04.04.2017 12:30 - 04.04.2017 13:00","37511","41624"
"04.04.2017 13:00 - 04.04.2017 13:30","37321","41316"
"04.04.2017 13:30 - 04.04.2017 14:00","37226","41128"
"04.04.2017 14:00 - 04.04.2017 14:30","37281","40657"
"04.04.2017 14:30 - 04.04.2017 15:00","37712","40719"
"04.04.2017 15:00 - 04.04.2017 15:30","38435","41770"
"04.04.2017 15:30 - 04.04.2017 16:00","39202","41752"
"04.04.2017 16:00 - 04.04.2017 16:30","39730","42048"
"04.04.2017 16:30 - 04.04.2017 17:00","39691","41961"
"04.04.2017 17:00 - 04.04.2017 17:30","39190","41644"
"04.04.2017 17:30 - 04.04.2017 18:00","38451","41357"
"04.04.2017 18:00 - 04.04.2017 18:30","38297","41111"
"04.04.2017 18:30 - 04.04.2017 19:00","39094","41324"
"04.04.2017 19:00 - 04.04.2017 19:30","39338","41748"
"04.04.2017 19:30 - 04.04.2017 20:00","38001","40649"
"04.04.2017 20:00 - 04.04.2017 20:30","36170","39058"
"04.04.2017 20:30 - 04.04.2017 21:00","34117","37175"
"04.04.2017 21:00 - 04.04.2017 21:30","31980","35361"
"04.04.2017 21:30 - 04.04.2017 22:00","29616","33423"
"04.04.2017 22:00 - 04.04.2017 22:30","27431","31120"
"04.04.2017 22:30 - 04.04.2017 23:00","26102","29161"
"04.04.2017 23:00 - 04.04.2017 23:30","24469","26650"
"04.04.2017 23:30 - 05.04.2017 00:00","23789","25870"
"05.04.2017 00:00 - 05.04.2017 00:30","25042","25852"
"05.04.2017 00:30 - 05.04.2017 01:00","25268","26950"
"05.04.2017 01:00 - 05.04.2017 01:30","25135","26715"
"05.04.2017 01:30 - 05.04.2017 02:00","24899","26114"
"05.04.2017 02:00 - 05.04.2017 02:30","24709","25673"
"05.04.2017 02:30 - 05.04.2017 03:00","24535","25404"
"05.04.2017 03:00 - 05.04.2017 03:30","24314","25221"
"05.04.2017 03:30 - 05.04.2017 04:00","24598","25598"
"05.04.2017 04:00 - 05.04.2017 04:30","25447","26522"
"05.04.2017 04:30 - 05.04.2017 05:00","27298","28148"
"05.04.2017 05:00 - 05.04.2017 05:30","29718","31830"
"05.04.2017 05:30 - 05.04.2017 06:00","32451","34587"
"05.04.2017 06:00 - 05.04.2017 06:30","35237","37313"
"05.04.2017 06:30 - 05.04.2017 07:00","37047","38847"
"05.04.2017 07:00 - 05.04.2017 07:30","38106","40493"
"05.04.2017 07:30 - 05.04.2017 08:00","38234","40223"
"05.04.2017 08:00 - 05.04.2017 08:30","38276","40165"
"05.04.2017 08:30 - 05.04.2017 09:00","38298","39752"
"05.04.2017 09:00 - 05.04.2017 09:30","38383","39619"
"05.04.2017 09:30 - 05.04.2017 10:00","38717","39799"
"05.04.2017 10:00 - 05.04.2017 10:30","38959","39832"
"05.04.2017 10:30 - 05.04.2017 11:00","39181","39853"
"05.04.2017 11:00 - 05.04.2017 11:30","39090","39895"
"05.04.2017 11:30 - 05.04.2017 12:00","38899","39626"
"05.04.2017 12:00 - 05.04.2017 12:30","38658","39235"
"05.04.2017 12:30 - 05.04.2017 13:00","38562","38698"
"05.04.2017 13:00 - 05.04.2017 13:30","38302","38407"
"05.04.2017 13:30 - 05.04.2017 14:00","38050","38094"
"05.04.2017 14:00 - 05.04.2017 14:30","37917","38030"
"05.04.2017 14:30 - 05.04.2017 15:00","38058","38260"
"05.04.2017 15:00 - 05.04.2017 15:30","38381","39744"
"05.04.2017 15:30 - 05.04.2017 16:00","38769","39904"
"05.04.2017 16:00 - 05.04.2017 16:30","38920","40619"
"05.04.2017 16:30 - 05.04.2017 17:00","38926","40543"
"05.04.2017 17:00 - 05.04.2017 17:30","38760","40379"
"05.04.2017 17:30 - 05.04.2017 18:00","38326","40364"
"05.04.2017 18:00 - 05.04.2017 18:30","38206","40458"
"05.04.2017 18:30 - 05.04.2017 19:00","38908","40765"
"05.04.2017 19:00 - 05.04.2017 19:30","39202","41604"
"05.04.2017 19:30 - 05.04.2017 20:00","37993","40641"
"05.04.2017 20:00 - 05.04.2017 20:30","36318","39125"
"05.04.2017 20:30 - 05.04.2017 21:00","34404","37384"
"05.04.2017 21:00 - 05.04.2017 21:30","32364","35746"
"05.04.2017 21:30 - 05.04.2017 22:00","30070","33691"
"05.04.2017 22:00 - 05.04.2017 22:30","27987","31249"
"05.04.2017 22:30 - 05.04.2017 23:00","26463","28698"
"05.04.2017 23:00 - 05.04.2017 23:30","25431","28698"
"05.04.2017 23:30 - 06.04.2017 00:00","25142","26602"
"06.04.2017 00:00 - 06.04.2017 00:30","25485","26584"
"06.04.2017 00:30 - 06.04.2017 01:00","25763","27405"
"06.04.2017 01:00 - 06.04.2017 01:30","25518","27302"
"06.04.2017 01:30 - 06.04.2017 02:00","25184","26910"
"06.04.2017 02:00 - 06.04.2017 02:30","24879","26415"
"06.04.2017 02:30 - 06.04.2017 03:00","24593","26173"
"06.04.2017 03:00 - 06.04.2017 03:30","24278","26075"
"06.04.2017 03:30 - 06.04.2017 04:00","24504","26194"
"06.04.2017 04:00 - 06.04.2017 04:30","25339","27084"
"06.04.2017 04:30 - 06.04.2017 05:00","27198","28269"
"06.04.2017 05:00 - 06.04.2017 05:30","29625","31691"
"06.04.2017 05:30 - 06.04.2017 06:00","32365","34662"
"06.04.2017 06:00 - 06.04.2017 06:30","35121","38043"
"06.04.2017 06:30 - 06.04.2017 07:00","36851","38175"
"06.04.2017 07:00 - 06.04.2017 07:30","37908","40612"
"06.04.2017 07:30 - 06.04.2017 08:00","38173","40213"
"06.04.2017 08:00 - 06.04.2017 08:30","38201","40085"
"06.04.2017 08:30 - 06.04.2017 09:00","38072","39894"
"06.04.2017 09:00 - 06.04.2017 09:30","38138","39331"
"06.04.2017 09:30 - 06.04.2017 10:00","38419","39501"
"06.04.2017 10:00 - 06.04.2017 10:30","38657","39546"
"06.04.2017 10:30 - 06.04.2017 11:00","38880","39897"
"06.04.2017 11:00 - 06.04.2017 11:30","38811","40278"
"06.04.2017 11:30 - 06.04.2017 12:00","38642","40163"
"06.04.2017 12:00 - 06.04.2017 12:30","38363","39782"
"06.04.2017 12:30 - 06.04.2017 13:00","38233","39251"
"06.04.2017 13:00 - 06.04.2017 13:30","37843","38690"
"06.04.2017 13:30 - 06.04.2017 14:00","37562","38124"
"06.04.2017 14:00 - 06.04.2017 14:30","37506","37474"
"06.04.2017 14:30 - 06.04.2017 15:00","37712","37434"
"06.04.2017 15:00 - 06.04.2017 15:30","38121","38552"
"06.04.2017 15:30 - 06.04.2017 16:00","38602","38596"
"06.04.2017 16:00 - 06.04.2017 16:30","38873","38982"
"06.04.2017 16:30 - 06.04.2017 17:00","39178","39089"
"06.04.2017 17:00 - 06.04.2017 17:30","39188","39335"
"06.04.2017 17:30 - 06.04.2017 18:00","38625","39661"
"06.04.2017 18:00 - 06.04.2017 18:30","38396","39678"
"06.04.2017 18:30 - 06.04.2017 19:00","38981","39979"
"06.04.2017 19:00 - 06.04.2017 19:30","39206","40935"
"06.04.2017 19:30 - 06.04.2017 20:00","38005","40349"
"06.04.2017 20:00 - 06.04.2017 20:30","36328","38929"
"06.04.2017 20:30 - 06.04.2017 21:00","34414","36916"
"06.04.2017 21:00 - 06.04.2017 21:30","32361","35190"
"06.04.2017 21:30 - 06.04.2017 22:00","30057","33135"
"06.04.2017 22:00 - 06.04.2017 22:30","27970","30666"
"06.04.2017 22:30 - 06.04.2017 23:00","26495","28101"
"06.04.2017 23:00 - 06.04.2017 23:30","25646","26659"
"06.04.2017 23:30 - 07.04.2017 00:00","25472","26022"
"07.04.2017 00:00 - 07.04.2017 00:30","25690","26013"
"07.04.2017 00:30 - 07.04.2017 01:00","26141","26664"
"07.04.2017 01:00 - 07.04.2017 01:30","25834","26429"
"07.04.2017 01:30 - 07.04.2017 02:00","25345","26130"
"07.04.2017 02:00 - 07.04.2017 02:30","24792","25842"
"07.04.2017 02:30 - 07.04.2017 03:00","24350","25423"
"07.04.2017 03:00 - 07.04.2017 03:30","24088","25271"
"07.04.2017 03:30 - 07.04.2017 04:00","24312","25607"
"07.04.2017 04:00 - 07.04.2017 04:30","25098","26407"
"07.04.2017 04:30 - 07.04.2017 05:00","26294","27724"
"07.04.2017 05:00 - 07.04.2017 05:30","29130","30856"
"07.04.2017 05:30 - 07.04.2017 06:00","31586","33766"
"07.04.2017 06:00 - 07.04.2017 06:30","34869","37320"
"07.04.2017 06:30 - 07.04.2017 07:00","36689","39089"
"07.04.2017 07:00 - 07.04.2017 07:30","37841","40429"
"07.04.2017 07:30 - 07.04.2017 08:00","37839","40424"
"07.04.2017 08:00 - 07.04.2017 08:30","38052","40550"
"07.04.2017 08:30 - 07.04.2017 09:00","37860","40310"
"07.04.2017 09:00 - 07.04.2017 09:30","37527","40079"
"07.04.2017 09:30 - 07.04.2017 10:00","37460","40869"
"07.04.2017 10:00 - 07.04.2017 10:30","37177","40961"
"07.04.2017 10:30 - 07.04.2017 11:00","37208","41256"
"07.04.2017 11:00 - 07.04.2017 11:30","37275","41259"
"07.04.2017 11:30 - 07.04.2017 12:00","5436","40960"
"07.04.2017 12:00 - 07.04.2017 12:30","5569","39302"
"07.04.2017 12:30 - 07.04.2017 13:00","5701","40688"
"07.04.2017 13:00 - 07.04.2017 13:30","5619","39037"
"07.04.2017 13:30 - 07.04.2017 14:00","5536","38359"
"07.04.2017 14:00 - 07.04.2017 14:30","5297","37764"
"07.04.2017 14:30 - 07.04.2017 15:00","5057","37635"
"07.04.2017 15:00 - 07.04.2017 15:30","4582","37916"
"07.04.2017 15:30 - 07.04.2017 16:00","4105","38481"
"07.04.2017 16:00 - 07.04.2017 16:30","3492","38938"
"07.04.2017 16:30 - 07.04.2017 17:00","2877","39022"
"07.04.2017 17:00 - 07.04.2017 17:30","2278","39211"
"07.04.2017 17:30 - 07.04.2017 18:00","1678","39296"
"07.04.2017 18:00 - 07.04.2017 18:30","1249","39198"
"07.04.2017 18:30 - 07.04.2017 19:00","819","39174"
"07.04.2017 19:00 - 07.04.2017 19:30","664","40054"
"07.04.2017 19:30 - 07.04.2017 20:00","509","39394"
"07.04.2017 20:00 - 07.04.2017 20:30","518","38374"
"07.04.2017 20:30 - 07.04.2017 21:00","527","36584"
"07.04.2017 21:00 - 07.04.2017 21:30","491","34809"
"07.04.2017 21:30 - 07.04.2017 22:00","455","33065"
"07.04.2017 22:00 - 07.04.2017 22:30","459","31006"
"07.04.2017 22:30 - 07.04.2017 23:00","462","29559"
"07.04.2017 23:00 - 07.04.2017 23:30","25670","27876"
"07.04.2017 23:30 - 08.04.2017 00:00","25057","27050"
"08.04.2017 00:00 - 08.04.2017 00:30","24452","27028"
"08.04.2017 00:30 - 08.04.2017 01:00","24646","26582"
"08.04.2017 01:00 - 08.04.2017 01:30","24235","26317"
"08.04.2017 01:30 - 08.04.2017 02:00","23748","25952"
"08.04.2017 02:00 - 08.04.2017 02:30","23340","25435"
"08.04.2017 02:30 - 08.04.2017 03:00","22990","25184"
"08.04.2017 03:00 - 08.04.2017 03:30","22682","24849"
"08.04.2017 03:30 - 08.04.2017 04:00","22583","24795"
"08.04.2017 04:00 - 08.04.2017 04:30","22889","25415"
"08.04.2017 04:30 - 08.04.2017 05:00","23608","25931"
"08.04.2017 05:00 - 08.04.2017 05:30","24500","27751"
"08.04.2017 05:30 - 08.04.2017 06:00","25858","29408"
"08.04.2017 06:00 - 08.04.2017 06:30","27831","31209"
"08.04.2017 06:30 - 08.04.2017 07:00","29759","32625"
"08.04.2017 07:00 - 08.04.2017 07:30","31801","34451"
"08.04.2017 07:30 - 08.04.2017 08:00","32571","35267"
"08.04.2017 08:00 - 08.04.2017 08:30","32714","35935"
"08.04.2017 08:30 - 08.04.2017 09:00","32815","35900"
"08.04.2017 09:00 - 08.04.2017 09:30","32425","36018"
"08.04.2017 09:30 - 08.04.2017 10:00","32235","35907"
"08.04.2017 10:00 - 08.04.2017 10:30","32473","35909"
"08.04.2017 10:30 - 08.04.2017 11:00","32740","35877"
"08.04.2017 11:00 - 08.04.2017 11:30","32677","35741"
"08.04.2017 11:30 - 08.04.2017 12:00","32491","35489"
"08.04.2017 12:00 - 08.04.2017 12:30","31935","34899"
"08.04.2017 12:30 - 08.04.2017 13:00","31517","34552"
"08.04.2017 13:00 - 08.04.2017 13:30","30964","33347"
"08.04.2017 13:30 - 08.04.2017 14:00","30609","32909"
"08.04.2017 14:00 - 08.04.2017 14:30","30273","32616"
"08.04.2017 14:30 - 08.04.2017 15:00","30212","32624"
"08.04.2017 15:00 - 08.04.2017 15:30","30318","33049"
"08.04.2017 15:30 - 08.04.2017 16:00","30952","33527"
"08.04.2017 16:00 - 08.04.2017 16:30","31207","34931"
"08.04.2017 16:30 - 08.04.2017 17:00","32477","35475"
"08.04.2017 17:00 - 08.04.2017 17:30","33608","35997"
"08.04.2017 17:30 - 08.04.2017 18:00","32991","35846"
"08.04.2017 18:00 - 08.04.2017 18:30","32715","35680"
"08.04.2017 18:30 - 08.04.2017 19:00","33145","35409"
"08.04.2017 19:00 - 08.04.2017 19:30","33642","36345"
"08.04.2017 19:30 - 08.04.2017 20:00","32862","35950"
"08.04.2017 20:00 - 08.04.2017 20:30","31827","34835"
"08.04.2017 20:30 - 08.04.2017 21:00","30594","33512"
"08.04.2017 21:00 - 08.04.2017 21:30","29218","32329"
"08.04.2017 21:30 - 08.04.2017 22:00","27644","31180"
"08.04.2017 22:00 - 08.04.2017 22:30","26083","29650"
"08.04.2017 22:30 - 08.04.2017 23:00","24824","28258"
"08.04.2017 23:00 - 08.04.2017 23:30","23682","26959"
"08.04.2017 23:30 - 09.04.2017 00:00","23197","25826"
"09.04.2017 00:00 - 09.04.2017 00:30","23104","25829"
"09.04.2017 00:30 - 09.04.2017 01:00","23073","25374"
"09.04.2017 01:00 - 09.04.2017 01:30","22704","24521"
"09.04.2017 01:30 - 09.04.2017 02:00","22275","24183"
"09.04.2017 02:00 - 09.04.2017 02:30","21911","23826"
"09.04.2017 02:30 - 09.04.2017 03:00","21561","23619"
"09.04.2017 03:00 - 09.04.2017 03:30","21280","23291"
"09.04.2017 03:30 - 09.04.2017 04:00","21167","23088"
"09.04.2017 04:00 - 09.04.2017 04:30","21247","23355"
"09.04.2017 04:30 - 09.04.2017 05:00","21721","23605"
"09.04.2017 05:00 - 09.04.2017 05:30","22256","24033"
"09.04.2017 05:30 - 09.04.2017 06:00","22963","24620"
"09.04.2017 06:00 - 09.04.2017 06:30","24371","26323"
"09.04.2017 06:30 - 09.04.2017 07:00","25685","28221"
"09.04.2017 07:00 - 09.04.2017 07:30","27192","30756"
"09.04.2017 07:30 - 09.04.2017 08:00","28496","31878"
"09.04.2017 08:00 - 09.04.2017 08:30","29761","32988"
"09.04.2017 08:30 - 09.04.2017 09:00","30376","33752"
"09.04.2017 09:00 - 09.04.2017 09:30","30378","34280"
"09.04.2017 09:30 - 09.04.2017 10:00","30601","34454"
"09.04.2017 10:00 - 09.04.2017 10:30","30952","34573"
"09.04.2017 10:30 - 09.04.2017 11:00","31436","34713"
"09.04.2017 11:00 - 09.04.2017 11:30","31643","34294"
"09.04.2017 11:30 - 09.04.2017 12:00","31628","34281"
"09.04.2017 12:00 - 09.04.2017 12:30","31154","33726"
"09.04.2017 12:30 - 09.04.2017 13:00","30762","33111"
"09.04.2017 13:00 - 09.04.2017 13:30","30266","32612"
"09.04.2017 13:30 - 09.04.2017 14:00","30010","32282"
"09.04.2017 14:00 - 09.04.2017 14:30","29918","32013"
"09.04.2017 14:30 - 09.04.2017 15:00","30123","32239"
"09.04.2017 15:00 - 09.04.2017 15:30","30339","32525"
"09.04.2017 15:30 - 09.04.2017 16:00","30822","33405"
"09.04.2017 16:00 - 09.04.2017 16:30","30899","34341"
"09.04.2017 16:30 - 09.04.2017 17:00","32189","34712"
"09.04.2017 17:00 - 09.04.2017 17:30","33352","35062"
"09.04.2017 17:30 - 09.04.2017 18:00","32903","35037"
"09.04.2017 18:00 - 09.04.2017 18:30","32898","34819"
"09.04.2017 18:30 - 09.04.2017 19:00","33438","34658"
"09.04.2017 19:00 - 09.04.2017 19:30","33529","35767"
"09.04.2017 19:30 - 09.04.2017 20:00","32315","35447"
"09.04.2017 20:00 - 09.04.2017 20:30","31123","34589"
"09.04.2017 20:30 - 09.04.2017 21:00","29640","33080"
"09.04.2017 21:00 - 09.04.2017 21:30","28027","32021"
"09.04.2017 21:30 - 09.04.2017 22:00","26275","30392"
"09.04.2017 22:00 - 09.04.2017 22:30","24633","28377"
"09.04.2017 22:30 - 09.04.2017 23:00","23610","26998"
"09.04.2017 23:00 - 09.04.2017 23:30","23233","25442"
"09.04.2017 23:30 - 10.04.2017 00:00","23138","24498"
"10.04.2017 00:00 - 10.04.2017 00:30","22531","24490"
"10.04.2017 00:30 - 10.04.2017 01:00","22755","24213"
"10.04.2017 01:00 - 10.04.2017 01:30","22651","24058"
"10.04.2017 01:30 - 10.04.2017 02:00","22398","23780"
"10.04.2017 02:00 - 10.04.2017 02:30","22178","23441"
"10.04.2017 02:30 - 10.04.2017 03:00","22097","23088"
"10.04.2017 03:00 - 10.04.2017 03:30","22090","22883"
"10.04.2017 03:30 - 10.04.2017 04:00","22510","22982"
"10.04.2017 04:00 - 10.04.2017 04:30","23424","23818"
"10.04.2017 04:30 - 10.04.2017 05:00","25498","25200"
"10.04.2017 05:00 - 10.04.2017 05:30","28174","29023"
"10.04.2017 05:30 - 10.04.2017 06:00","30907","31678"
"10.04.2017 06:00 - 10.04.2017 06:30","33617","33580"
"10.04.2017 06:30 - 10.04.2017 07:00","35095","35291"
"10.04.2017 07:00 - 10.04.2017 07:30","35993","37810"
"10.04.2017 07:30 - 10.04.2017 08:00","36573","38189"
"10.04.2017 08:00 - 10.04.2017 08:30","36926","38476"
"10.04.2017 08:30 - 10.04.2017 09:00","36966","38739"
"10.04.2017 09:00 - 10.04.2017 09:30","37025","38852"
"10.04.2017 09:30 - 10.04.2017 10:00","36872","39430"
"10.04.2017 10:00 - 10.04.2017 10:30","36433","39869"
"10.04.2017 10:30 - 10.04.2017 11:00","36429","40314"
"10.04.2017 11:00 - 10.04.2017 11:30","36405","40463"
"10.04.2017 11:30 - 10.04.2017 12:00","36214","40408"
"10.04.2017 12:00 - 10.04.2017 12:30","36005","39995"
"10.04.2017 12:30 - 10.04.2017 13:00","35959","39536"
"10.04.2017 13:00 - 10.04.2017 13:30","35785","39199"
"10.04.2017 13:30 - 10.04.2017 14:00","35699","38592"
"10.04.2017 14:00 - 10.04.2017 14:30","35727","38192"
"10.04.2017 14:30 - 10.04.2017 15:00","36110","38021"
"10.04.2017 15:00 - 10.04.2017 15:30","36702","38880"
"10.04.2017 15:30 - 10.04.2017 16:00","37401","39155"
"10.04.2017 16:00 - 10.04.2017 16:30","37545","39642"
"10.04.2017 16:30 - 10.04.2017 17:00","37362","39798"
"10.04.2017 17:00 - 10.04.2017 17:30","37229","39794"
"10.04.2017 17:30 - 10.04.2017 18:00","37028","39886"
"10.04.2017 18:00 - 10.04.2017 18:30","37082","39571"
"10.04.2017 18:30 - 10.04.2017 19:00","37582","39569"
"10.04.2017 19:00 - 10.04.2017 19:30","37470","40119"
"10.04.2017 19:30 - 10.04.2017 20:00","36037","39580"
"10.04.2017 20:00 - 10.04.2017 20:30","34193","38320"
"10.04.2017 20:30 - 10.04.2017 21:00","32150","36240"
"10.04.2017 21:00 - 10.04.2017 21:30","30257","34606"
"10.04.2017 21:30 - 10.04.2017 22:00","28320","32853"
"10.04.2017 22:00 - 10.04.2017 22:30","26682","30536"
"10.04.2017 22:30 - 10.04.2017 23:00","25172","28943"
"10.04.2017 23:00 - 10.04.2017 23:30","24292","27251"
"10.04.2017 23:30 - 11.04.2017 00:00","24228","26202"
"11.04.2017 00:00 - 11.04.2017 00:30","24583","26133"
"11.04.2017 00:30 - 11.04.2017 01:00","24657","26196"
"11.04.2017 01:00 - 11.04.2017 01:30","24209","26106"
"11.04.2017 01:30 - 11.04.2017 02:00","23727","25835"
"11.04.2017 02:00 - 11.04.2017 02:30","23450","25434"
"11.04.2017 02:30 - 11.04.2017 03:00","23242","25235"
"11.04.2017 03:00 - 11.04.2017 03:30","23232","25219"
"11.04.2017 03:30 - 11.04.2017 04:00","23744","25236"
"11.04.2017 04:00 - 11.04.2017 04:30","24724","25533"
"11.04.2017 04:30 - 11.04.2017 05:00","26893","26686"
"11.04.2017 05:00 - 11.04.2017 05:30","29639","30708"
"11.04.2017 05:30 - 11.04.2017 06:00","32451","33691"
"11.04.2017 06:00 - 11.04.2017 06:30","35147","36221"
"11.04.2017 06:30 - 11.04.2017 07:00","36545","37589"
"11.04.2017 07:00 - 11.04.2017 07:30","36840","39012"
"11.04.2017 07:30 - 11.04.2017 08:00","36414","39592"
"11.04.2017 08:00 - 11.04.2017 08:30","36531","39899"
"11.04.2017 08:30 - 11.04.2017 09:00","36883","39728"
"11.04.2017 09:00 - 11.04.2017 09:30","37363","39369"
"11.04.2017 09:30 - 11.04.2017 10:00","37838","39563"
"11.04.2017 10:00 - 11.04.2017 10:30","37986","39842"
"11.04.2017 10:30 - 11.04.2017 11:00","38286","40292"
"11.04.2017 11:00 - 11.04.2017 11:30","38223","40244"
"11.04.2017 11:30 - 11.04.2017 12:00","37939","39935"
"11.04.2017 12:00 - 11.04.2017 12:30","37362","38771"
"11.04.2017 12:30 - 11.04.2017 13:00","36948","38237"
"11.04.2017 13:00 - 11.04.2017 13:30","36541","38185"
"11.04.2017 13:30 - 11.04.2017 14:00","36264","37787"
"11.04.2017 14:00 - 11.04.2017 14:30","36156","37536"
"11.04.2017 14:30 - 11.04.2017 15:00","36441","37381"
"11.04.2017 15:00 - 11.04.2017 15:30","37007","38186"
"11.04.2017 15:30 - 11.04.2017 16:00","37709","38771"
"11.04.2017 16:00 - 11.04.2017 16:30","37952","39411"
"11.04.2017 16:30 - 11.04.2017 17:00","37859","39581"
"11.04.2017 17:00 - 11.04.2017 17:30","37808","39495"
"11.04.2017 17:30 - 11.04.2017 18:00","37618","39660"
"11.04.2017 18:00 - 11.04.2017 18:30","37483","39769"
"11.04.2017 18:30 - 11.04.2017 19:00","37903","39679"
"11.04.2017 19:00 - 11.04.2017 19:30","37855","40620"
"11.04.2017 19:30 - 11.04.2017 20:00","36380","39793"
